"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,         274,      -5.275899793,      -2.487003467,      -2.357320644,      -2.366074771,      0.2025709567
          0,           0,         275,      -5.276254129,      -2.479435659,       -2.35707809,      -2.366554633,      0.2024103382
          0,           0,         276,      -5.277703355,      -2.472578829,      -2.357460237,       -2.36726535,      0.2011331113
          0,           0,         277,      -5.280395901,      -2.466880566,      -2.358641807,      -2.368401535,      0.1985894248
          0,           0,         278,      -5.284444181,      -2.462680303,      -2.360759099,      -2.370127335,      0.1946652242
          0,           0,         279,      -5.289929973,       -2.46022985,      -2.363911701,      -2.372575177,      0.1892769361
          0,           0,         280,      -5.296907116,       -2.45971134,      -2.368165213,      -2.375846282,      0.1823683935
          0,           0,         281,      -5.305402571,      -2.461253324,      -2.373554789,      -2.380011905,      0.1739096918
          0,           0,         282,      -5.315417511,      -2.464944491,      -2.380086869,      -2.385115103,       0.163896049
          0,           0,         283,      -5.326927803,      -2.470844149,      -2.387740909,      -2.391172644,      0.1523475035
          0,           0,         284,      -5.339881972,      -2.478989434,      -2.396471038,      -2.398176811,      0.1393109113
          0,           0,         285,      -5.354197593,      -2.489400104,      -2.406207255,      -2.406098209,      0.1248636749
          0,           0,         286,      -5.369754862,       -2.50207931,      -2.416857469,      -2.414889403,      0.1091206364
          0,           0,         287,      -5.386381681,      -2.517009628,      -2.428309315,      -2.424488936,     0.09224903221
          0,           0,         288,      -5.403830191,      -2.534142006,         -2.440432,      -2.434824662,     0.07449237213
          0,           0,         289,      -5.421760871,      -2.553377301,        -2.4530781,      -2.445815515,     0.05618978558
          0,           0,         290,      -5.439748365,      -2.574536165,      -2.466085367,      -2.457372295,     0.03777335533
          0,           0,         291,      -5.457316414,      -2.597315685,      -2.479278403,      -2.469396647,     0.01973590989
          0,           0,         292,       -5.47397531,      -2.621239008,      -2.492464836,      -2.481772588,    0.002594242393
          0,           0,         293,      -5.489256282,      -2.645611722,      -2.505428024,      -2.494351876,    -0.01314717828
          0,           0,         294,      -5.502751363,      -2.669508442,        -2.5179251,      -2.506942417,    -0.02704047674
          0,           0,         295,      -5.514158521,      -2.691809886,      -2.529698062,      -2.519309604,    -0.03874589575
          0,           0,         296,      -5.523318716,      -2.711308708,      -2.540498472,      -2.531193572,     -0.0480758391
          0,           0,         297,      -5.530229588,      -2.726883864,      -2.550119654,      -2.542338119,    -0.05501402948
          0,           0,         298,      -5.535031428,      -2.737713098,      -2.558426737,      -2.552522643,    -0.05970360449
          0,           0,         299,      -5.537977317,      -2.743456718,      -2.565375453,      -2.561588399,    -0.06241481787
          0,           0,         300,      -5.539397841,       -2.74432612,      -2.571014859,      -2.569455295,    -0.06350533403
          0,           0,         301,       -5.53967559,      -2.741008681,       -2.57548084,      -2.576129046,     -0.0633886991
          0,           0,         302,      -5.539223616,      -2.734495178,      -2.578984937,      -2.581700033,     -0.0625079741
          0,           0,         303,      -5.538460635,      -2.725884691,      -2.581788808,      -2.586330064,    -0.06130764826
          0,           0,         304,      -5.537782152,      -2.716223921,      -2.584176188,      -2.590229855,     -0.0602036577
          0,           0,         305,      -5.537537579,      -2.706414442,      -2.586428856,      -2.593635436,    -0.05956044238
          0,           0,         306,      -5.538018265,      -2.697179451,      -2.588809321,      -2.596787135,    -0.05967958558
          0,           0,         307,       -5.53945455,      -2.689069356,      -2.591549911,      -2.599913821,    -0.06079790381
          0,           0,         308,      -5.542017645,      -2.682485561,      -2.594846161,      -2.603222399,     -0.0630903642
          0,           0,         309,      -5.545825054,      -2.677709673,      -2.598855321,      -2.606891582,    -0.06667663542
          0,           0,         310,       -5.55094689,      -2.674931163,      -2.603696281,      -2.611068444,    -0.07162819234
          0,           0,         311,      -5.557410534,      -2.674270702,      -2.609450598,      -2.615867128,     -0.0779734538
          0,           0,         312,      -5.565202956,      -2.675798091,      -2.616163682,      -2.621368773,    -0.08570049542
          0,           0,         313,      -5.574271819,      -2.679545547,      -2.623845841,      -2.627621741,    -0.09475824179
          0,           0,         314,      -5.584524065,      -2.685516678,      -2.632472988,      -2.634642027,     -0.1050549571
          0,           0,         315,      -5.595822787,      -2.693691798,      -2.641986309,      -2.642414364,      -0.116454842
          0,           0,         316,        -5.6079828,      -2.704029678,      -2.652292036,      -2.650893675,     -0.1287732113
          0,           0,         317,      -5.620767578,      -2.716464095,      -2.663263558,      -2.660007626,     -0.1417723414
          0,           0,         318,      -5.633887033,      -2.730896907,      -2.674743045,      -2.669660487,     -0.1551587465
          0,           0,         319,      -5.647004572,       -2.74718403,      -2.686545806,      -2.679738718,     -0.1685888413
          0,           0,         320,      -5.659752582,      -2.765111346,      -2.698466639,      -2.690117497,     -0.1816832308
          0,           0,         321,      -5.671759189,      -2.784363467,      -2.710286632,      -2.700664954,       -0.19405278
          0,           0,         322,       -5.68268278,      -2.804488419,      -2.721779777,      -2.711241987,     -0.2053336385
          0,           0,         323,      -5.692247701,      -2.824870758,      -2.732715998,      -2.721697551,     -0.2152249821
          0,           0,         324,      -5.700268228,       -2.84472723,      -2.742867507,      -2.731862056,     -0.2235175519
          0,           0,         325,      -5.706659437,      -2.863144174,       -2.75201696,      -2.741546591,     -0.2301086789
          0,           0,         326,      -5.711430651,      -2.879164253,      -2.759975173,      -2.750552073,     -0.2349984604
          0,           0,         327,      -5.714669653,      -2.891918479,      -2.766605359,      -2.758689534,      -0.238274429
          0,           0,         328,      -5.716528489,      -2.900775424,       -2.77184624,      -2.765805162,     -0.2400955226
          0,           0,         329,      -5.717216685,      -2.905463778,      -2.775729039,      -2.771806035,     -0.2406828753
          0,           0,         330,      -5.716993955,      -2.906124318,      -2.778378539,       -2.77667661,     -0.2403101852
          0,           0,         331,      -5.716157894,      -2.903267741,       -2.78000027,      -2.780482606,     -0.2392897096
          0,           0,         332,      -5.715024463,      -2.897658396,      -2.780856545,       -2.78336237,     -0.2379517633
          0,           0,         333,       -5.71390701,      -2.890169323,      -2.781238679,      -2.785508991,     -0.2366225929
          0,           0,         334,      -5.713099317,      -2.881659776,      -2.781442074,      -2.787148671,     -0.2356066683
          0,           0,         335,      -5.712866656,      -2.872898748,      -2.781748262,      -2.788521302,     -0.2351777638
          0,           0,         336,      -5.713439181,      -2.864532395,      -2.782411616,      -2.789864217,     -0.2355726546
          0,           0,         337,      -5.715004455,      -2.857075242,      -2.783650293,      -2.791397945,     -0.2369839833
          0,           0,         338,      -5.717705818,      -2.850919231,      -2.785642403,      -2.793317248,     -0.2395590877
          0,           0,         339,      -5.721643232,       -2.84635102,        -2.7885257,      -2.795786375,     -0.2434012795
          0,           0,         340,      -5.726875754,      -2.843571975,      -2.792399575,      -2.798936686,     -0.2485726365
          0,           0,         341,      -5.733424388,      -2.842716392,      -2.797327186,      -2.802867498,     -0.2550969132
          0,           0,         342,      -5.741273565,       -2.84386755,      -2.803337825,      -2.807646037,     -0.2629610154
          0,           0,         343,      -5.750371839,      -2.847069782,       -2.81042868,      -2.813309022,     -0.2721156185
          0,           0,         344,      -5.760629555,       -2.85233768,      -2.818565805,      -2.819863674,     -0.2824725919
          0,           0,         345,      -5.771914758,      -2.859661343,      -2.827684697,      -2.827288833,     -0.2939005756
          0,           0,         346,      -5.784049305,      -2.869009196,      -2.837690645,      -2.835536747,     -0.3062205262
          0,           0,         347,      -5.796802124,      -2.880327838,      -2.848459075,      -2.844535008,     -0.3191981637
          0,           0,         348,      -5.809884796,      -2.893536887,      -2.859836936,      -2.854189172,     -0.3325386531
          0,           0,         349,      -5.822954051,      -2.908519319,      -2.871644966,      -2.864386008,     -0.3458879403
          0,           0,         350,      -5.835629123,      -2.925106659,      -2.883681039,      -2.874996153,     -0.3588488575
          0,           0,         351,       -5.84752959,       -2.94305849,      -2.895725195,      -2.885875628,     -0.3710184427
          0,           0,         352,      -5.858321841,      -2.962040561,      -2.907545715,      -2.896866411,     -0.3820360157
          0,           0,         353,      -5.867751525,      -2.981603008,      -2.918904515,      -2.907796175,     -0.3916201301
          0,           0,         354,      -5.875656828,      -3.001169081,      -2.929563392,      -2.918477259,     -0.3995874648
          0,           0,         355,      -5.881970297,      -3.020049736,       -2.93929426,      -2.928708525,       -0.40585846
          0,           0,         356,      -5.886712487,      -3.037489028,      -2.947895804,      -2.938283814,      -0.410452531
          0,           0,         357,      -5.889976857,      -3.052739843,      -2.955214935,       -2.94700866,     -0.4134720335
          0,           0,         358,      -5.891912131,      -3.065160037,      -2.961168152,      -2.954721978,     -0.4150824835
          0,           0,         359,      -5.892717948,      -3.074312528,       -2.96575778,      -2.961317591,     -0.4155040789
          0,           0,         360,       -5.89264128,      -3.080040523,      -2.969076197,      -2.966759951,     -0.4150049637
          0,           0,         361,      -5.891968045,      -3.082492346,      -2.971296648,      -2.971090407,     -0.4138908182
          0,           0,         362,      -5.891007686,      -3.082087299,      -2.972654181,      -2.974422884,     -0.4124883206
          0,           0,         363,      -5.890074032,      -3.079436618,      -2.973421712,      -2.976930525,     -0.4111254892
          0,           0,         364,      -5.889465655,      -3.075246924,      -2.973885643,      -2.978826536,      -0.410111965
          0,           0,         365,      -5.889448604,      -3.070231658,       -2.97432446,      -2.980343242,     -0.4097218993
          0,           0,         366,      -5.890245531,      -3.065046213,       -2.97499325,      -2.981713192,     -0.4101835852
          0,           0,         367,      -5.892037672,      -3.060255869,      -2.976114549,      -2.983156683,     -0.4116816969
          0,           0,         368,      -5.894968382,      -3.056328702,      -2.977876556,      -2.984873522,     -0.4143616595
          0,           0,         369,      -5.899143936,      -3.053637798,      -2.980430503,      -2.987037319,     -0.4183310713
          0,           0,         370,       -5.90463372,      -3.052470127,      -2.983890428,      -2.989791745,     -0.4236605342
          0,           0,         371,      -5.911471354,      -3.053039144,      -2.988334333,      -2.993249005,     -0.4303852838
          0,           0,         372,      -5.919655782,      -3.055498607,      -2.993805915,      -2.997489633,     -0.4385063681
          0,           0,         373,       -5.92915091,      -3.059954953,       -3.00031596,      -3.002562963,      -0.447990493
          0,           0,         374,      -5.939884019,      -3.066478551,       -3.00784345,        -3.0084882,     -0.4587684171
          0,           0,         375,      -5.951743265,      -3.075111083,      -3.016335597,      -3.015255856,     -0.4707320943
          0,           0,         376,      -5.964573268,      -3.085870627,      -3.025709349,      -3.022829648,     -0.4837299885
          0,           0,         377,      -5.978170498,      -3.098753188,      -3.035852916,      -3.031149879,       -0.49756187
          0,           0,         378,      -5.992279285,      -3.113728294,      -3.046628087,      -3.040138091,     -0.5119739355
          0,           0,         379,      -6.006590906,      -3.130726266,      -3.057874132,      -3.049702488,     -0.5266564578
          0,           0,         380,      -6.020748783,      -3.149615093,      -3.069412191,       -3.05974231,     -0.5412468853
          0,           0,         381,      -6.034365055,      -3.170165424,      -3.081048975,      -3.070148035,     -0.5553439581
          0,           0,         382,      -6.047051804,      -3.192008603,      -3.092577638,      -3.080796047,     -0.5685374783
          0,           0,         383,      -6.058460324,      -3.214593521,      -3.103776105,      -3.091539233,     -0.5804488864
          0,           0,         384,      -6.068314699,      -3.237162631,      -3.114406097,      -3.102198015,     -0.5907691536
          0,           0,         385,      -6.076435613,      -3.258764402,      -3.124221169,      -3.112559312,     -0.5992882704
          0,           0,         386,      -6.082751429,      -3.278319092,       -3.13298765,      -3.122388383,     -0.6059112919
          0,           0,         387,      -6.087294447,      -3.294743034,      -3.140513081,      -3.131453121,     -0.6106577232
          0,           0,         388,      -6.090186171,        -3.3071191,      -3.146675889,       -3.13955249,      -0.613647309
          0,           0,         389,      -6.091621431,      -3.314875061,      -3.151446573,      -3.146543207,     -0.6150823898
          0,           0,         390,      -6.091858621,      -3.317907594,       -3.15489494,       -3.15235893,     -0.6152352648
          0,           0,         391,      -6.091209028,      -3.316597511,      -3.157182393,      -3.157018677,     -0.6144347135
          0,           0,         392,      -6.090019438,      -3.311710102,      -3.158542151,      -3.160623283,     -0.6130462272
          0,           0,         393,      -6.088648146,      -3.304226637,      -3.159252273,      -3.163340678,     -0.6114461332
          0,           0,         394,      -6.087436635,      -3.295169573,      -3.159606504,      -3.165383298,     -0.6099919559
          0,           0,         395,      -6.086689652,      -3.285474595,      -3.159891103,      -3.166985143,     -0.6090017081
          0,           0,         396,      -6.086673047,       -3.27593305,      -3.160372026,      -3.168385417,     -0.6087515727
          0,           0,         397,      -6.087612984,      -3.267179768,      -3.161285914,      -3.169815419,     -0.6094754751
          0,           0,         398,      -6.089691046,      -3.259700093,      -3.162832983,      -3.171486827,     -0.6113608447
          0,           0,         399,      -6.093044057,      -3.253849473,      -3.165174547,      -3.173584256,     -0.6145491361
          0,           0,         400,      -6.097767315,       -3.24987816,      -3.168433682,      -3.176261541,     -0.6191396561
          0,           0,         401,      -6.103918383,      -3.247955927,      -3.172697316,      -3.179641039,     -0.6251936331
          0,           0,         402,      -6.111520174,      -3.248192078,      -3.178018511,      -3.183813554,     -0.6327375484
          0,           0,         403,      -6.120562542,      -3.250651961,      -3.184418477,      -3.188839231,     -0.6417648247
          0,           0,         404,      -6.131002217,      -3.255369099,      -3.191888048,      -3.194748783,     -0.6522357309
          0,           0,         405,      -6.142760716,      -3.262353524,      -3.200388585,      -3.201544875,     -0.6640751327
          0,           0,         406,       -6.15572033,      -3.271596609,      -3.209852724,      -3.209203904,     -0.6771681706
          0,           0,         407,      -6.169718202,      -3.283072176,       -3.22018531,      -3.217678526,     -0.6913538626
          0,           0,         408,      -6.184538704,      -3.296733197,      -3.231265108,      -3.226901243,     -0.7064167801
          0,           0,         409,      -6.199904561,      -3.312502321,      -3.242947185,      -3.236788841,     -0.7220770981
          0,           0,         410,      -6.215468291,      -3.330253516,       -3.25506549,      -3.247245832,     -0.7379805851
          0,           0,         411,      -6.230816854,      -3.349785628,      -3.267435275,      -3.258165088,     -0.7537008515
          0,           0,         412,      -6.245505142,      -3.370788189,      -3.279855493,      -3.269425788,     -0.7687706682
          0,           0,         413,      -6.259105588,      -3.392801285,      -3.292110191,      -3.280889679,     -0.7827324815
          0,           0,         414,      -6.271250935,       -3.41518248,      -3.303968553,      -3.292394326,     -0.7951851985
          0,           0,         415,      -6.281662337,      -3.437097542,      -3.315188199,       -3.30374785,     -0.8058183498
          0,           0,         416,       -6.29017053,       -3.45755589,      -3.325526786,      -3.314730666,     -0.8144390563
          0,           0,         417,      -6.296726388,      -3.475502175,      -3.334763768,       -3.32510928,       -0.82098667
          0,           0,         418,      -6.301395311,      -3.489960391,      -3.342728133,      -3.334660199,     -0.8255284581
          0,           0,         419,      -6.304338778,      -3.500205372,       -3.34932447,      -3.343197562,      -0.828239456
          0,           0,         420,      -6.305794856,      -3.505911019,       -3.35455014,      -3.350597921,     -0.8293791906
          0,           0,         421,        -6.3060646,      -3.507217937,      -3.358498896,      -3.356817015,     -0.8292737021
          0,           0,         422,      -6.305496442,      -3.504688739,      -3.361348988,      -3.361895219,     -0.8282963902
          0,           0,         423,      -6.304460424,      -3.499170104,       -3.36333996,      -3.365949527,     -0.8268396939
          0,           0,         424,       -6.30331956,      -3.491622175,      -3.364746025,      -3.369156649,     -0.8252850028
          0,           0,         425,      -6.302413395,      -3.482983164,      -3.365854702,      -3.371734241,     -0.8239857604
          0,           0,         426,      -6.302047779,      -3.474089317,      -3.366947933,      -3.373921513,     -0.8232575308
          0,           0,         427,      -6.302482965,      -3.465635567,      -3.368284918,      -3.375959457,     -0.8233668899
          0,           0,         428,      -6.303927439,      -3.458168297,      -3.370091412,      -3.378075314,     -0.8245262594
          0,           0,         429,      -6.306538389,      -3.452098258,       -3.37255492,      -3.380472537,     -0.8268952412
          0,           0,         430,      -6.310425256,      -3.447722168,      -3.375823594,      -3.383325154,      -0.830584901
          0,           0,         431,      -6.315653985,      -3.445245978,       -3.38000718,      -3.386775172,     -0.8356625919
          0,           0,         432,      -6.322250527,      -3.444805955,      -3.385178775,      -3.390931788,     -0.8421558525
          0,           0,         433,      -6.330202948,      -3.446485951,      -3.391376625,      -3.395871593,     -0.8500546989
          0,           0,         434,      -6.339461764,      -3.450331342,      -3.398605541,      -3.401639296,     -0.8593119548
          0,           0,         435,       -6.34993838,      -3.456358096,      -3.406837721,      -3.408248692,      -0.869841587
          0,           0,         436,      -6.361501341,      -3.464558311,      -3.416013323,      -3.415683916,     -0.8815146187
          0,           0,         437,      -6.373971901,      -3.474903495,      -3.426040757,      -3.423901139,      -0.894154202
          0,           0,         438,      -6.387119229,      -3.487342845,       -3.43679774,      -3.432831278,      -0.907530155
          0,           0,         439,       -6.40065816,      -3.501796726,      -3.448133449,      -3.442383908,     -0.9213556581
          0,           0,         440,      -6.414252696,      -3.518143086,      -3.459872094,      -3.452452218,     -0.9352893813
          0,           0,         441,      -6.427528661,      -3.536195259,      -3.471818099,      -3.462917796,     -0.9489464992
          0,           0,         442,      -6.440097625,      -3.555671701,      -3.483761014,      -3.473652745,      -0.961921205
          0,           0,         443,         -6.451593,       -3.57616235,      -3.495479128,      -3.484517038,     -0.9738226328
          0,           0,         444,      -6.461710567,      -3.597099895,      -3.506742005,      -3.495352075,       -0.98431783
          0,           0,         445,      -6.470239998,      -3.617750698,      -3.517313231,      -3.505975544,      -0.993168151
          0,           0,         446,      -6.477077936,      -3.637240422,      -3.526960349,      -3.516182539,      -1.000247639
          0,           0,         447,      -6.482222796,       -3.65462632,      -3.535474108,      -3.525756537,      -1.005541491
          0,           0,         448,      -6.485758647,      -3.669013632,      -3.542694082,      -3.534489977,      -1.009131005
          0,           0,         449,      -6.487839396,      -3.679697965,      -3.548533978,      -3.542210214,      -1.011176265
          0,           0,         450,       -6.48867955,      -3.686297161,       -3.55299895,      -3.548804061,       -1.01190409
          0,           0,         451,      -6.488547738,      -3.688826859,       -3.55618939,      -3.554234968,       -1.01159878
          0,           0,         452,      -6.487754932,      -3.687688477,      -3.558290298,       -3.55854902,       -1.01058826
          0,           0,         453,      -6.486634751,      -3.683575436,      -3.559549426,      -3.561868562,      -1.009222885
          0,           0,         454,      -6.485518077,      -3.677334646,      -3.560249446,      -3.564375264,      -1.007848928
          0,           0,         455,      -6.484711043,      -3.669833019,      -3.560681778,      -3.566288311,      -1.006785721
          0,           0,         456,      -6.484487422,      -3.661868538,      -3.561128315,      -3.567845044,      -1.006317575
          0,           0,         457,      -6.485085826,      -3.654127403,      -3.561848346,      -3.569284687,      -1.006691118
          0,           0,         458,      -6.486703341,      -3.647168081,       -3.56306822,      -3.570833759,      -1.008109427
          0,           0,         459,      -6.489492451,        -3.6414242,      -3.564975977,      -3.572695566,      -1.010729574
          0,           0,         460,      -6.493562425,      -3.637219221,      -3.567720189,      -3.575044245,      -1.014664545
          0,           0,         461,      -6.498982433,      -3.634785591,       -3.57141108,      -3.578022106,      -1.019986736
          0,           0,         462,       -6.50578458,      -3.634283851,      -3.576122588,      -3.581738969,      -1.026731268
          0,           0,         463,      -6.513965906,      -3.635819434,       -3.58189445,      -3.586272582,      -1.034898125
          0,           0,         464,      -6.523488824,      -3.639456212,      -3.588733868,      -3.591669528,        -1.0444526
          0,           0,         465,      -6.534279698,      -3.645226528,      -3.596616544,      -3.597946325,      -1.055323757
          0,           0,         466,      -6.546225524,      -3.653138251,      -3.605487468,      -3.605090843,      -1.067400807
          0,           0,         467,      -6.559168885,      -3.663178486,      -3.615261353,      -3.613064149,      -1.080527604
          0,           0,         468,      -6.572901403,      -3.675312998,       -3.62582343,      -3.621803051,       -1.09449547
          0,           0,         469,      -6.587156596,      -3.689481275,      -3.637031276,      -3.631223755,      -1.109035075
          0,           0,         470,      -6.601604653,      -3.705584677,      -3.648717379,      -3.641225892,      -1.123809906
          0,           0,         471,      -6.615856779,      -3.723466984,      -3.660692284,      -3.651695284,      -1.138418781
          0,           0,         472,      -6.629492971,       -3.74288798,      -3.672748476,      -3.662504364,      -1.152421692
          0,           0,         473,      -6.642111785,      -3.763491526,      -3.684664541,       -3.67351072,      -1.165389494
          0,           0,         474,      -6.653375196,      -3.784772963,      -3.696207933,      -3.684553816,      -1.176952321
          0,           0,         475,      -6.663034105,      -3.806059688,      -3.707137995,      -3.695450605,      -1.186830975
          0,           0,         476,      -6.670941727,      -3.826522947,      -3.717214406,      -3.705994635,      -1.194856009
          0,           0,         477,      -6.677057118,      -3.845233102,        -3.7262144,      -3.715964381,       -1.20097514
          0,           0,         478,      -6.681436095,       -3.86126028,      -3.733957321,      -3.725142153,      -1.205245338
          0,           0,         479,      -6.684214408,      -3.873809042,      -3.740330674,      -3.733339343,       -1.20781432
          0,           0,         480,      -6.685593182,       -3.88235888,      -3.745310068,       -3.74042143,        -1.2089024
          0,           0,         481,      -6.685831084,      -3.886766204,      -3.748966897,      -3.746327092,      -1.208790693
          0,           0,         482,      -6.685235934,      -3.887288163,      -3.751461568,      -3.751077419,       -1.20780954
          0,           0,         483,      -6.684148488,      -3.884518765,      -3.753024723,      -3.754773349,      -1.206320219
          0,           0,         484,      -6.682918422,      -3.879264376,      -3.753931222,      -3.757581955,      -1.204689812
          0,           0,         485,      -6.681876885,      -3.872403272,      -3.754472265,      -3.759714909,      -1.203263308
          0,           0,         486,      -6.681318049,      -3.864773367,      -3.754933001,      -3.761406206,      -1.202345087
          0,           0,         487,      -6.681496465,      -3.857111829,      -3.755578979,      -3.762895166,      -1.202196605
          0,           0,         488,      -6.682626167,      -3.850032139,      -3.756646486,      -3.764412763,      -1.203036208
          0,           0,         489,      -6.684876847,      -3.844020392,      -3.758335498,      -3.766170027,      -1.205036217
          0,           0,         490,      -6.688373719,      -3.839445767,      -3.760807071,      -3.768350675,      -1.208323633
          0,           0,         491,      -6.693200194,      -3.836578293,       -3.76418373,      -3.771107441,      -1.212983419
          0,           0,         492,      -6.699400974,      -3.835608324,      -3.768551221,      -3.774560832,      -1.219062004
          0,           0,         493,      -6.706984322,      -3.836664546,       -3.77396057,      -3.778799208,      -1.226569798
          0,           0,         494,      -6.715922936,      -3.839829023,      -3.780429858,      -3.783879499,      -1.235482134
          0,           0,         495,       -6.72615309,      -3.845148849,      -3.787945455,       -3.78982823,       -1.24573836
          0,           0,         496,      -6.737571995,      -3.852644432,      -3.796462784,      -3.796642804,      -1.257238994
          0,           0,         497,      -6.750033525,      -3.862314489,      -3.805906888,      -3.804293217,      -1.269841114
          0,           0,         498,      -6.763343023,      -3.874137416,      -3.816173316,      -3.812724592,      -1.283352619
          0,           0,         499,      -6.777252646,      -3.888067858,      -3.827129945,      -3.821860875,       -1.29752675
          0,           0,         500,      -6.791459598,      -3.904026673,      -3.838620021,      -3.831609634,      -1.312059093
          0,           0,         501,      -6.805610191,      -3.921881987,      -3.850466243,      -3.841866859,       -1.32658993
          0,           0,         502,      -6.819313861,      -3.941420455,      -3.862474813,       -3.85251929,      -1.340716174
          0,           0,         503,      -6.832172263,      -3.962310942,      -3.874438023,      -3.863441887,      -1.354018901
          0,           0,         504,      -6.843820952,      -3.984066741,      -3.886134507,      -3.874490794,      -1.366105754
          0,           0,         505,      -6.853968776,      -4.006018283,      -3.897329037,      -3.885495453,      -1.376654174
          0,           0,         506,      -6.862423502,      -4.027314562,      -3.907777706,      -3.896255234,      -1.385442599
          0,           0,         507,      -6.869101737,      -4.046970202,       -3.91724341,      -3.906545828,      -1.392365533
          0,           0,         508,      -6.874023691,      -4.063965176,      -3.925520842,      -3.916137196,      -1.397431498
          0,           0,         509,      -6.877297612,      -4.077390009,      -3.932465016,      -3.924819507,      -1.400747981
          0,           0,         510,      -6.879103764,      -4.086608231,      -3.938015318,      -3.932430419,      -1.402503521
          0,           0,         511,      -6.879684881,      -4.091386245,      -3.942208124,      -3.938877455,      -1.402955147
          0,           0,         512,      -6.879337934,        -4.0919391,      -3.945174876,      -3.944151008,      -1.402417289
          0,           0,         513,      -6.878398627,      -4.088871503,      -3.947125794,      -3.948325216,      -1.401244065
          0,           0,         514,      -6.877216675,      -4.083039945,       -3.94832419,      -3.951546313,      -1.399802913
          0,           0,         515,      -6.876127685,       -4.07538997,      -3.949057616,      -3.954012005,       -1.39844526
          0,           0,         516,      -6.875437213,      -4.066827742,      -3.949615216,      -3.955950235,      -1.397489749
          0,           0,         517,      -6.875417758,       -4.05815091,      -3.950272399,      -3.957601741,      -1.397219025
          0,           0,         518,      -6.876302522,      -4.050019789,       -3.95127813,      -3.959203682,      -1.397873822
          0,           0,         519,      -6.878279207,      -4.042952711,      -3.952845618,      -3.960975919,      -1.399647447
          0,           0,         520,      -6.881489706,      -4.037339311,      -3.955149004,      -3.963112425,      -1.402686122
          0,           0,         521,       -6.88603306,      -4.033461443,      -3.958323309,      -3.965776798,      -1.407092456
          0,           0,         522,      -6.891969105,       -4.03151543,      -3.962466049,        -3.9691005,      -1.412929503
          0,           0,         523,      -6.899321521,      -4.031632217,      -3.967639352,      -3.973182665,      -1.420224066
          0,           0,         524,      -6.908079544,      -4.033893965,      -3.973871922,      -3.978090713,      -1.428968525
          0,           0,         525,      -6.918197947,      -4.038346744,      -3.981160501,      -3.983861326,      -1.439120794
          0,           0,         526,      -6.929595071,      -4.045009618,      -3.989470751,       -3.99050167,        -1.4506022
          0,           0,         527,      -6.942148916,      -4.053880229,      -3.998737845,      -3.997990944,      -1.463293267
          0,           0,         528,      -6.955691495,      -4.064936855,      -4.008867196,      -4.006282612,      -1.477027576
          0,           0,         529,      -6.970002098,      -4.078136155,      -4.019735862,      -4.015307687,      -1.491584303
          0,           0,         530,      -6.984800404,      -4.093404944,      -4.031194975,      -4.024979121,      -1.506680284
          0,           0,         531,      -6.999741538,      -4.110624032,      -4.043072944,      -4.035196177,      -1.521963616
          0,           0,         532,      -7.014421378,      -4.129603319,      -4.055178747,      -4.045846534,      -1.537016947
          0,           0,         533,      -7.028406791,      -4.150049451,      -4.067305201,      -4.056805011,      -1.551385749
          0,           0,         534,      -7.041286886,      -4.171528816,       -4.07923161,      -4.067929944,      -1.564629918
          0,           0,         535,      -7.052717287,      -4.193434379,       -4.09072505,      -4.079057989,      -1.576372153
          0,           0,         536,      -7.062446471,      -4.214974474,       -4.10154386,      -4.089999393,      -1.586330413
          0,           0,         537,      -7.070331228,      -4.235202979,      -4.111448915,      -4.100539436,      -1.594339084
          0,           0,         538,      -7.076341208,      -4.253101882,      -4.120224513,         -4.110451,      -1.600357261
          0,           0,         539,      -7.080549689,      -4.267713949,       -4.12770533,      -4.119517318,      -1.604460419
          0,           0,         540,       -7.08311578,      -4.278303561,      -4.133802115,      -4.127559065,      -1.606820676
          0,           0,         541,      -7.084268301,      -4.284501799,      -4.138518646,       -4.13445891,      -1.607686945
          0,           0,         542,       -7.08429539,       -4.28638186,      -4.141955036,      -4.140178314,      -1.607370529
          0,           0,         543,      -7.083532131,       -4.28443227,      -4.144296464,      -4.144763157,      -1.606229548
          0,           0,         544,      -7.082338425,      -4.279439593,      -4.145790302,      -4.148336595,      -1.604644714
          0,           0,         545,      -7.081069484,      -4.272328496,      -4.146717672,      -4.151081075,      -1.602988624
          0,           0,         546,      -7.080053854,      -4.264020048,      -4.147368818,      -4.153216888,      -1.601603234
          0,           0,         547,      -7.079585988,      -4.255345953,      -4.148025884,      -4.154983423,      -1.600792542
          0,           0,         548,      -7.079919817,      -4.247008166,      -4.148948421,      -4.156621727,       -1.60081679
          0,           0,         549,      -7.081261648,      -4.239566694,        -4.1503625,      -4.158359211,      -1.601886272
          0,           0,         550,      -7.083768917,      -4.233448119,      -4.152455719,      -4.160399482,      -1.604161004
          0,           0,         551,       -7.08755288,      -4.228964582,      -4.155376215,       -4.16291668,      -1.607754101
          0,           0,         552,      -7.092682407,      -4.226335794,      -4.159233821,      -4.166052971,      -1.612736105
          0,           0,         553,      -7.099187336,      -4.225709807,      -4.164102063,      -4.169917932,      -1.619138695
          0,           0,         554,      -7.107060586,      -4.227180618,      -4.170020173,      -4.174588926,      -1.626956971
