"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633242474987075e-05, 1.321696244174091e+00, 6.900079116477527e-01, 1.003782160475942e-01, 3.779757938996573e+00
1, 9.990000128750000e-01, -1.454721344257541e-04, 1.190735714270220e+00, 6.956579040918580e-01, 1.017862388368785e-01, 3.417199856832683e+00
2, 9.977599978450000e-01, -3.275052523853048e-04, 1.182952022321211e+00, 7.469290277550831e-01, 1.113988141457343e-01, 3.404819403758853e+00
3, 9.960200190539999e-01, -5.899156698694794e-04, 1.170827986725769e+00, 7.652903330897589e-01, 1.191297385020457e-01, 3.374947910196601e+00
4, 9.937800168990000e-01, -9.470532446170584e-04, 1.163700187835143e+00, 7.722726175041504e-01, 1.292916607370456e-01, 3.356923520635064e+00
5, 9.910500049590000e-01, -1.421981136991416e-03, 1.158834300962112e+00, 7.787503338655606e-01, 1.439767929062566e-01, 3.345250951458031e+00
6, 9.878399968150000e-01, -2.045255074268827e-03, 1.151617779057412e+00, 7.849511986808378e-01, 1.623424225377106e-01, 3.327285411792890e+00
7, 9.841300249100000e-01, -2.853160969515043e-03, 1.140723036197226e+00, 7.948976176823638e-01, 1.826302501224902e-01, 3.300167632236946e+00
8, 9.799500107769999e-01, -3.858004403904746e-03, 1.124793763171002e+00, 8.100740693915133e-01, 2.017224305624633e-01, 3.260452200172683e+00
9, 9.752799868580000e-01, -5.056973255175191e-03, 1.103882821174039e+00, 8.305199878049846e-01, 2.157104367743972e-01, 3.208256286380996e+00
10, 9.701499938960000e-01, -6.403356656514653e-03, 1.079171653357572e+00, 8.545886146950503e-01, 2.213589014529417e-01, 3.146448001472183e+00
11, 9.645400047300000e-01, -7.838885633362738e-03, 1.053274699027460e+00, 8.790279678536547e-01, 2.171382040479038e-01, 3.081450086368343e+00
12, 9.584699869160000e-01, -9.288561486910256e-03, 1.030636610885412e+00, 9.002201229224537e-01, 2.042377968944273e-01, 3.024525683234774e+00
13, 9.519400000570000e-01, -1.069751668342056e-02, 1.014996123462060e+00, 9.156462533924112e-01, 1.863749700411117e-01, 2.985199755525550e+00
